latitude,longitude,time,distanceOverGround,headingDesired,headingSkew,headingSub,targetWaypoint,tempSub,totalPower,waterSpeed,day
45.29807,-62.34397667,1417790000,102,304,-2,300,63,2,39904,-2,3
45.33498333,-62.21758333,1417730000,192,32,-2,40,44,2,46963,-2,2
45.13554,-62.17099,1417660000,173,309,-2,316,40,3,48170,-2,1
45.30864167,-62.31476167,1417820000,165,25,-2,41,59,2,42581,-2,3
45.30688,-62.34012333,1417720000,114,311,-2,326,41,2,47356,-2,2
45.37820833,-62.20912167,1417910000,201,51,-2,35,66,2,41263,-2,4
45.35447,-62.17744167,1417850000,108,81,-2,98,59,1,40453,-2,4
45.374435,-62.19965,1417860000,59,213,-2,212,62,1,38274,-2,4
45.39123167,-62.14494333,1417920000,131,196,-2,209,68,1,40254,-2,4
45.32540667,-62.28452667,1417770000,109,249,-2,242,62,2,40961,-2,3
45.37479167,-62.16515833,1417850000,99,264,-2,267,61,1,39761,-2,4
45.346485,-62.24804833,1417890000,35,292,-2,319,62,2,42273,-2,4
45.205945,-62.24111333,1417680000,170,324,-2,308,41,3,45557,-2,2
45.30991833,-62.31096833,1417820000,150,18,-2,11,59,2,42527,-2,3
45.37039333,-62.20656167,1417750000,163,250,-2,235,62,1,43725,-2,3
45.36876333,-62.209365,1417870000,67,224,-2,224,62,1,37836,-2,4
45.39490667,-62.15698833,1417920000,158,149,-2,137,67,1,40453,-2,4
45.230135,-62.26420667,1417690000,152,299,-2,323,41,3,44618,-2,2
45.300015,-62.34852167,1417790000,87,316,-2,317,63,2,40378,-2,3
45.0569,-62.11787,1417640000,358,36,-2,89,39,3,50452,-2,1
45.09625833,-62.13042333,1417650000,180,308,-2,306,40,3,49395,-2,1
45.38079167,-62.20554833,1417910000,200,48,-2,58,66,2,41203,-2,4
45.35399667,-62.24394333,1417910000,210,37,-2,18,66,2,41026,-2,4
45.278235,-62.312205,1417700000,505,234,-2,237,41,2,44895,-2,2
45.32282167,-62.28878833,1417770000,119,249,-2,253,62,2,40803,-2,3
45.35749667,-62.170085,1417850000,101,345,-2,350,60,1,40288,-2,4
45.37184833,-62.20408167,1417870000,62,226,-2,232,62,1,38045,-2,4
45.296265,-62.357025,1417800000,49,324,-2,319,64,2,43018,-2,3
45.369135,-62.22219167,1417910000,211,45,-2,19,66,2,41469,-2,4
45.22174333,-62.25669667,1417690000,124,321,-2,349,41,3,44929,-2,2
45.34613167,-62.20252167,1417840000,103,47,-2,49,59,1,41589,-2,4
45.30207,-62.353065,1417790000,40,309,-2,295,63,2,40958,-2,3
45.31440167,-62.34609667,1417720000,183,77,-2,70,44,2,47947,-2,2
45.35155667,-62.23926833,1417760000,132,238,-2,243,62,1,42361,-2,3
45.351345,-62.24775,1417910000,205,32,-2,31,66,2,40945,-2,4
45.32232833,-62.273165,1417720000,294,63,-2,75,44,2,47686,-2,2
45.34649667,-62.24784833,1417890000,43,284,-2,287,62,2,42142,-2,4
45.36525667,-62.21552667,1417870000,65,219,-2,222,62,1,37763,-2,4
45.329355,-62.25316167,1417830000,140,54,-2,62,59,1,42529,-2,3
45.300135,-62.33373,1417710000,114,320,-2,346,41,2,46976,-2,2
45.007265,-62.21494667,1417630000,338,68,-2,75,38,4,51254,-2,1
45.39782,-62.16926,1417920000,183,146,-2,152,67,1,40631,-2,4
45.18550667,-62.22092167,1417670000,119,292,-2,294,41,3,46306,-2,2
45.369495,-62.208115,1417870000,67,227,-2,242,62,1,37868,-2,4
45.33755667,-62.26344,1417900000,92,262,-2,284,62,2,42073,-2,4
45.30298,-62.35513,1417800000,31,330,-2,319,64,2,42022,-2,3
45.03197833,-62.16605167,1417630000,383,56,-2,51,39,3,50846,-2,1
44.9952,-62.25207333,1417630000,293,61,-2,56,38,4,51534,-2,1
45.30194833,-62.35262333,1417790000,41,304,-2,313,63,2,40859,-2,3
45.32594,-62.28335833,1417770000,110,255,-2,234,62,2,40999,-2,3
45.37822833,-62.193165,1417860000,59,215,-2,203,62,1,39086,-2,4
45.29899167,-62.34588667,1417790000,98,312,-2,328,63,2,40018,-2,3
45.19394,-62.22921333,1417680000,167,327,-2,334,41,3,45939,-2,2
45.22660833,-62.2611,1417690000,142,314,-2,1,41,3,44742,-2,2
45.29859833,-62.35618,1417800000,47,330,-2,8,64,2,42834,-2,3
44.98031833,-62.29565,1417620000,311,92,-2,96,48,4,51814,-2,1
45.36033667,-62.22392333,1417880000,70,218,-2,209,62,1,38438,-2,4
45.225505,-62.26025833,1417690000,124,326,-2,336,41,3,44779,-2,2
45.36231667,-62.22055333,1417870000,61,217,-2,234,62,1,37975,-2,4
45.35374333,-62.180255,1417840000,110,81,-2,77,59,1,40508,-2,4
45.305185,-62.319515,1417780000,106,231,-2,233,62,2,39425,-2,3
45.376135,-62.17166667,1417850000,106,266,-2,277,61,1,39622,-2,4
45.38207,-62.20374,1417920000,197,48,-2,26,66,2,41172,-2,4
45.16017,-62.196305,1417670000,109,319,-2,313,41,3,47309,-2,1
45.25106167,-62.285495,1417690000,172,325,-2,329,41,3,43932,-2,2
45.36270167,-62.22004333,1417870000,78,218,-2,236,62,1,37931,-2,4
45.20085333,-62.23631167,1417680000,185,345,-2,-2,41,3,45677,-2,2
45.29659667,-62.35695167,1417800000,43,325,-2,338,64,2,42996,-2,3
45.11819333,-62.15290333,1417650000,167,300,-2,261,40,3,48699,-2,1
45.31646333,-62.29978167,1417780000,115,238,-2,227,62,2,40095,-2,3
45.34877833,-62.24383667,1417880000,71,241,-2,251,62,1,41275,-2,4
45.37878833,-62.19193833,1417860000,66,222,-2,227,62,1,39142,-2,4
45.322645,-62.26944833,1417720000,282,61,-2,41,44,2,47653,-2,2
45.219225,-62.25383833,1417680000,137,309,-2,325,41,3,45098,-2,2
45.341115,-62.25722667,1417760000,123,253,-2,242,62,1,41866,-2,3
45.30638,-62.31729167,1417780000,115,234,-2,240,62,2,39473,-2,3
45.36992833,-62.20758833,1417870000,61,223,-2,227,62,1,37889,-2,4
45.29624667,-62.33466333,1417790000,84,244,-2,235,62,2,39604,-2,3
45.39017333,-62.14537,1417920000,130,188,-2,208,68,1,40226,-2,4
45.09022167,-62.1235,1417650000,217,290,-2,311,40,3,49581,-2,1
44.986125,-62.28204,1417630000,287,94,-2,89,48,4,51747,-2,1
45.39442,-62.15500667,1417920000,157,148,-2,156,67,1,40423,-2,4
45.143045,-62.17900167,1417660000,156,313,-2,305,40,3,47942,-2,1
45.17904167,-62.21493667,1417670000,122,325,-2,339,41,3,46596,-2,2
45.351155,-62.187965,1417840000,100,69,-2,76,59,1,41256,-2,4
45.29614333,-62.35139,1417810000,-2,331,-2,339,59,2,43276,-2,3
45.312345,-62.30689167,1417780000,94,242,-2,252,62,2,39839,-2,3
45.29443,-62.35600833,1417810000,111,-1,-2,357,59,2,43525,-2,3
45.32965833,-62.27686833,1417770000,123,254,-2,238,62,2,41191,-2,3
45.10393833,-62.13826167,1417650000,179,309,-2,330,40,3,49131,-2,1
45.33448667,-62.27025667,1417900000,103,313,-2,324,253,2,41427,-2,4
45.33133167,-62.24631333,1417830000,133,37,-2,74,59,1,42416,-2,3
45.20498,-62.23971833,1417680000,175,330,-2,-2,41,3,45585,-2,2
45.27984833,-62.31355333,1417700000,122,312,-2,302,41,2,45055,-2,2
45.07300333,-62.10543667,1417640000,159,277,-2,326,40,3,50089,-2,1
45.31519667,-62.32828,1417720000,326,74,-2,72,44,2,48013,-2,2
44.89055167,-62.36592833,1417610000,81,28,-2,35,253,3,52320,-0.773000002,1
45.336585,-62.264985,1417900000,43,271,-2,289,62,2,41986,-2,4
45.30499833,-62.325695,1417820000,182,25,-2,38,59,2,42724,-2,3
44.90447833,-62.35884667,1417610000,257,28,-2,26,253,3,52197,-2,1
45.34994333,-62.18958,1417740000,198,39,-2,48,59,2,46433,-2,2
45.378585,-62.19185667,1417750000,164,262,-2,248,62,1,44036,-2,2
45.34934167,-62.19252,1417840000,99,54,-2,59,59,1,41367,-2,4
45.33679,-62.26462667,1417900000,55,267,-2,258,62,2,42013,-2,4
45.37103833,-62.163475,1417850000,132,26,-2,29,60,1,39902,-2,4
45.30473167,-62.338335,1417710000,96,336,-2,326,41,2,47382,-2,2
45.00094,-62.23426833,1417630000,313,72,-2,83,38,4,51356,-2,1
45.37745833,-62.17844833,1417750000,136,298,-2,336,61,1,44374,-2,2
44.893315,-62.36459167,1417610000,237,28,-2,32,253,3,52238,-0.654999971,1
45.328715,-62.25478167,1417830000,132,42,-2,54,59,1,42559,-2,3
45.303315,-62.32259,1417780000,122,235,-2,215,62,2,39365,-2,3
45.254095,-62.28839667,1417700000,513,244,-2,254,41,3,43936,-2,2
45.360065,-62.16839167,1417740000,68,329,-2,326,60,1,45404,-2,2
45.31343667,-62.30510833,1417780000,102,239,-2,238,62,2,39901,-2,3
45.184005,-62.219645,1417670000,118,318,-2,330,41,3,46396,-2,2
45.25818167,-62.29230833,1417700000,162,312,-2,291,41,3,43903,-2,2
45.31985,-62.296325,1417720000,299,69,-2,93,44,2,47875,-2,2
45.37551667,-62.16829667,1417750000,101,283,-2,241,61,1,44663,-2,2
45.34845,-62.24447667,1417760000,129,250,-2,222,62,1,42224,-2,3
45.39494,-62.185165,1417920000,205,57,-2,38,66,2,40873,-2,4
45.37727,-62.19462833,1417860000,56,216,-2,218,62,1,39003,-2,4
45.32661,-62.28228833,1417770000,109,253,-2,258,62,2,41026,-2,3
45.35852,-62.22718333,1417880000,71,219,-2,230,62,1,39206,-2,4
45.37635667,-62.17306333,1417850000,108,269,-2,288,61,1,39596,-2,4
45.30039,-62.32764333,1417780000,109,235,-2,230,62,2,39409,-2,3
45.06078167,-62.11069667,1417640000,346,47,-2,44,39,3,50378,-2,1
45.365065,-62.227995,1417910000,204,46,-2,44,66,2,41555,-2,4
45.33321333,-62.27110667,1417900000,40,264,-2,287,62,2,41594,-2,4
45.339565,-62.2078,1417730000,175,21,-2,22,44,2,46818,-2,2
45.34472,-62.250955,1417890000,54,292,-2,310,62,2,42551,-2,4
44.91875167,-62.357615,1417620000,298,28,-2,26,253,3,52124,-2,1
45.363475,-62.21864667,1417870000,61,225,-2,255,62,1,37864,-2,4
44.98184667,-62.29225167,1417620000,313,93,-2,102,48,4,51811,-2,1
45.35927333,-62.22601167,1417880000,62,211,-2,203,62,1,38822,-2,4
45.34250667,-62.25481667,1417760000,133,247,-2,278,62,1,41932,-2,3
45.374045,-62.20011667,1417750000,158,263,-2,272,62,1,43844,-2,3
45.153145,-62.18911167,1417660000,166,298,-2,318,40,3,47580,-2,1
45.344675,-62.25086,1417760000,125,256,-2,279,62,1,42024,-2,3
45.06622333,-62.10000667,1417640000,343,322,-2,52,40,3,50265,-2,1
45.05107333,-62.12888833,1417640000,383,40,-2,60,39,3,50541,-2,1
45.3326,-62.24334167,1417830000,131,41,-2,54,59,1,42364,-2,3
45.262455,-62.29689833,1417700000,144,310,-2,316,41,3,43951,-2,2
45.35953833,-62.16826667,1417740000,-2,305,-2,307,60,1,46021,-2,2
45.29560667,-62.32941667,1417710000,105,311,-2,314,41,2,46862,-2,2
45.35501,-62.17551333,1417740000,206,41,-2,23,59,1,46211,-2,2
45.31561,-62.29418,1417820000,144,14,-2,17,59,1,42253,-2,3
45.29795,-62.34779,1417810000,121,34,-2,51,59,2,43025,-2,3
45.21415333,-62.24895667,1417680000,148,320,-2,337,41,3,45309,-2,2
45.35949167,-62.16826,1417740000,97,305,-2,307,60,1,46021,-2,2
45.36079833,-62.167935,1417850000,98,16,-2,40,60,1,40175,-2,4
45.275945,-62.31037333,1417700000,-2,330,-2,338,41,2,44739,-2,2
45.36381333,-62.166925,1417850000,113,22,-2,28,60,1,40092,-2,4
45.295005,-62.35583333,1417810000,30,336,-2,318,59,2,43456,-2,3
45.05319,-62.12550833,1417640000,355,54,-2,68,39,3,50514,-2,1
45.29237833,-62.32595,1417710000,118,320,-2,330,41,2,46655,-2,2
45.37703,-62.19531667,1417750000,162,257,-2,275,62,1,43951,-2,2
45.31099833,-62.34418833,1417720000,87,314,-2,313,41,2,47243,-2,2
45.349015,-62.19374833,1417840000,104,64,-2,79,59,1,41391,-2,4
45.18179333,-62.21732333,1417670000,109,318,-2,294,41,3,46487,-2,2
45.3637,-62.22985167,1417910000,209,48,-2,54,66,2,41587,-2,4
45.08072333,-62.11436,1417640000,174,325,-2,324,40,3,49798,-2,1
45.23184333,-62.26645333,1417690000,140,317,-2,344,41,3,44545,-2,2
45.36694333,-62.16517,1417740000,111,-2,-2,0,60,1,45107,-2,2
45.328005,-62.25622333,1417830000,142,39,-2,62,59,1,42587,-2,3
45.333595,-62.27019167,1417770000,103,247,-2,245,62,2,41432,-2,3
45.04702167,-62.13697333,1417640000,388,36,-2,28,39,3,50594,-2,1
45.29444333,-62.35597,1417810000,33,331,-2,329,59,2,43557,-2,3
45.3259,-62.26351,1417830000,152,65,-2,67,59,1,42694,-2,3
45.2823,-62.31586167,1417700000,144,304,-2,301,41,2,45186,-2,2
45.361915,-62.22112667,1417760000,155,244,-2,218,62,1,43389,-2,3
45.29642167,-62.35115833,1417810000,19,331,-2,339,59,2,43192,-2,3
45.342675,-62.21261167,1417840000,113,39,-2,45,59,1,41805,-2,3
45.09368333,-62.127735,1417650000,196,310,-2,315,40,3,49465,-2,1
45.34852167,-62.24444667,1417880000,65,244,-2,258,62,1,41335,-2,4
45.343205,-62.211225,1417840000,119,39,-2,45,59,1,41780,-2,3
45.27568,-62.30955833,1417700000,138,318,-2,339,41,2,44567,-2,2
44.98933833,-62.27233667,1417630000,274,96,-2,91,48,4,51683,-2,1
45.34379333,-62.25288667,1417890000,67,281,-2,312,62,2,42301,-2,4
45.30196,-62.35534333,1417800000,43,327,-2,327,64,2,42428,-2,3
45.34920333,-62.19193167,1417730000,172,52,-2,93,59,2,46464,-2,2
45.379095,-62.18558667,1417860000,120,265,-2,276,61,1,39342,-2,4
45.16822833,-62.20403833,1417670000,136,324,-2,331,41,3,47027,-2,2
45.37273833,-62.20245833,1417870000,65,221,-2,227,62,1,38134,-2,4
44.939205,-62.35194167,1417620000,265,80,-2,77,48,4,52130,-2,1
45.33621167,-62.26935167,1417900000,108,313,-2,336,253,2,41365,-2,4
45.310705,-62.30983667,1417780000,98,233,-2,208,62,2,39739,-2,3
45.31865167,-62.30414167,1417720000,263,70,-2,122,44,2,47929,-2,2
45.11698333,-62.15175,1417650000,-2,309,-2,276,40,3,48734,-2,1
45.25106167,-62.285495,1417690000,0,324,-2,346,41,3,43913,-2,2
45.346245,-62.24843,1417760000,130,248,-2,256,62,1,42100,-2,3
45.02767,-62.17413167,1417630000,372,60,-2,55,39,3,50909,-2,1
45.30187833,-62.352215,1417790000,49,301,-2,322,63,2,40799,-2,3
45.36704833,-62.212555,1417870000,71,221,-2,244,62,1,37755,-2,4
45.32748833,-62.25795,1417830000,148,53,-2,76,59,1,42611,-2,3
45.31210833,-62.34544833,1417720000,101,329,-2,322,41,2,47905,-2,2
45.39622333,-62.18342167,1417920000,194,55,-2,70,66,2,40844,-2,4
45.18652333,-62.221855,1417680000,80,306,-2,331,41,3,46233,-2,2
44.89996,-62.360935,1417610000,272,28,-2,56,253,3,52222,-2,1
45.39104833,-62.19089667,1417920000,205,58,-2,51,66,2,40961,-2,4
45.31053333,-62.3091,1417820000,156,19,-2,39,59,2,42498,-2,3
45.3191,-62.28347167,1417820000,191,67,-2,79,59,1,42113,-2,3
45.37791167,-62.193665,1417860000,53,217,-2,221,62,1,39058,-2,4
45.32038167,-62.29322167,1417770000,102,246,-2,247,62,2,40653,-2,3
45.366355,-62.21369167,1417870000,61,219,-2,240,62,1,37740,-2,4
45.23709667,-62.27182167,1417690000,159,325,-2,314,41,3,44360,-2,2
45.35196833,-62.23868667,1417880000,98,220,-2,232,62,1,40932,-2,4
45.24570333,-62.27964,1417690000,178,303,-2,326,41,3,44098,-2,2
45.15676833,-62.19270833,1417660000,145,306,-2,318,41,3,47455,-2,1
45.33298667,-62.271245,1417900000,34,262,-2,288,62,2,41542,-2,4
45.35302333,-62.23662,1417760000,143,248,-2,248,62,1,42421,-2,3
45.30217833,-62.355285,1417800000,41,326,-2,327,64,2,42389,-2,3
45.35325833,-62.18157667,1417840000,110,67,-2,65,59,1,40539,-2,4
44.983415,-62.28873333,1417620000,316,93,-2,87,48,4,51788,-2,1
45.29705167,-62.34997167,1417810000,40,347,-2,355,59,2,43085,-2,3
45.34836667,-62.196435,1417840000,100,62,-2,53,59,1,41448,-2,4
45.33741167,-62.26899167,1417900000,61,246,-2,306,65,2,41311,-2,4
45.17001167,-62.205835,1417670000,130,320,-2,313,41,3,46957,-2,2
44.988215,-62.27548667,1417630000,275,95,-2,102,48,4,51701,-2,1
45.29883167,-62.35634333,1417800000,46,335,-2,339,64,2,42781,-2,3
45.30278833,-62.35474167,1417800000,39,318,-2,327,63,2,41745,-2,3
45.11088333,-62.14575167,1417650000,156,316,-2,327,40,3,48909,-2,1
45.34644667,-62.24793,1417890000,28,297,-2,300,62,2,42232,-2,4
45.37758,-62.17860667,1417860000,106,267,-2,281,61,1,39479,-2,4
45.35081833,-62.24048667,1417880000,101,230,-2,248,62,1,41085,-2,4
44.98494333,-62.28541333,1417630000,304,94,-2,88,48,4,51768,-2,1
45.36769167,-62.211215,1417870000,67,224,-2,240,62,1,37787,-2,4
45.37042333,-62.220365,1417910000,199,46,-2,47,66,2,41438,-2,4
45.37232333,-62.16260833,1417740000,118,344,-2,5,60,1,44919,-2,2
45.34222833,-62.25555,1417890000,61,285,-2,321,62,2,42276,-2,4
45.34437,-62.251575,1417890000,76,295,-2,317,62,2,42289,-2,4
45.35072,-62.1892,1417840000,97,58,-2,73,59,1,41285,-2,4
45.34641333,-62.24838333,1417890000,33,280,-2,302,62,2,42336,-2,4
45.29626333,-62.35125667,1417810000,29,331,-2,331,59,2,43249,-2,3
45.320895,-62.2886,1417720000,301,67,-2,113,44,2,47808,-2,2
45.36097833,-62.23392833,1417910000,219,54,-2,63,66,2,41438,-2,4
45.354235,-62.177935,1417740000,202,43,-2,118,59,1,46249,-2,2
44.97869333,-62.29904,1417620000,313,91,-2,96,48,4,51825,-2,1
45.33716,-62.22894333,1417830000,132,46,-2,41,59,1,42110,-2,3
45.30395167,-62.321425,1417780000,102,237,-2,231,62,2,39390,-2,3
45.37580333,-62.17092667,1417750000,112,301,-2,302,61,1,44603,-2,2
45.37665333,-62.17436167,1417850000,101,268,-2,278,61,1,39566,-2,4
45.35959667,-62.23605833,1417910000,216,55,-2,48,66,2,41469,-2,4
45.31629167,-62.31979333,1417720000,316,73,-2,86,44,2,48020,-2,2
44.91121667,-62.35833333,1417610000,255,28,-2,19,253,3,52155,-2,1
45.39397,-62.15311167,1417920000,153,149,-2,154,67,1,40397,-2,4
45.31971167,-62.29429167,1417770000,112,244,-2,226,62,2,40622,-2,3
45.29093167,-62.32463833,1417710000,118,316,-2,320,41,2,46576,-2,2
45.19865833,-62.234055,1417680000,111,318,-2,331,41,3,45754,-2,2
45.36312833,-62.21928333,1417870000,65,222,-2,239,62,1,37899,-2,4
45.347335,-62.25350833,1417910000,208,33,-2,20,66,2,41034,-2,4
45.36180167,-62.16754833,1417850000,114,7,-2,9,60,1,40148,-2,4
45.18327,-62.21893,1417670000,121,313,-2,356,41,3,46424,-2,2
45.15858333,-62.194565,1417660000,129,319,-2,333,41,3,47383,-2,1
45.18471167,-62.21987833,1417670000,94,300,-2,315,41,3,46370,-2,2
44.92736333,-62.35815333,1417620000,319,28,-2,20,253,3,52158,-2,1
45.37397167,-62.16243667,1417740000,105,292,-2,242,61,1,44837,-2,2
45.08752667,-62.12091167,1417650000,198,301,-2,295,40,3,49652,-2,1
45.295285,-62.35725833,1417800000,39,329,-2,350,64,2,43240,-2,3
45.35085,-62.18733,1417740000,197,36,-2,72,59,2,46404,-2,2
45.36013667,-62.22420167,1417760000,156,244,-2,241,62,1,43250,-2,3
45.33580167,-62.23394667,1417830000,135,64,-2,49,59,1,42200,-2,3
45.37462167,-62.16386833,1417850000,103,272,-2,299,61,1,39790,-2,4
45.08336667,-62.11691333,1417640000,171,303,-2,306,40,3,49744,-2,1
45.08855167,-62.12242167,1417650000,168,316,-2,319,40,3,49611,-2,1
45.355375,-62.24204167,1417910000,208,39,-2,36,66,2,41133,-2,4
45.30820333,-62.31406,1417780000,110,231,-2,212,62,2,39580,-2,3
45.30761,-62.31506833,1417780000,98,235,-2,223,62,2,39546,-2,3
45.244445,-62.27911833,1417690000,138,324,-2,327,41,3,44139,-2,2
45.09508333,-62.12892667,1417650000,187,305,-2,329,40,3,49426,-2,1
45.07026833,-62.10255333,1417640000,212,293,-2,18,40,3,50172,-2,1
45.30102167,-62.32656333,1417780000,99,235,-2,250,62,2,39410,-2,3
45.344095,-62.25219667,1417890000,64,291,-2,288,62,2,42300,-2,4
44.93263167,-62.35691167,1417620000,280,78,-2,94,48,4,52144,-2,1
45.35815167,-62.23802667,1417910000,219,48,-2,53,66,2,41184,-2,4
45.27393667,-62.30768333,1417700000,155,308,-2,327,41,2,44430,-2,2
45.31037,-62.34365333,1417720000,100,322,-2,334,41,2,47255,-2,2
45.30921167,-62.312705,1417820000,168,15,-2,5,59,2,42551,-2,3
45.37852667,-62.192585,1417860000,58,222,-2,231,62,1,39114,-2,4
45.29574833,-62.35709333,1417800000,31,333,-2,336,64,2,43114,-2,3
45.24976833,-62.284475,1417690000,154,322,-2,326,41,3,43960,-2,2
45.352375,-62.238005,1417760000,132,240,-2,236,62,1,42390,-2,3
45.30229167,-62.35353833,1417790000,55,314,-2,327,63,2,41095,-2,3
45.315615,-62.32389167,1417720000,344,73,-2,80,44,2,48014,-2,2
45.31580833,-62.30088333,1417780000,115,244,-2,219,62,2,40056,-2,3
45.33852,-62.26178167,1417770000,110,254,-2,241,62,1,41708,-2,3
45.379485,-62.18704,1417860000,115,254,-2,263,61,1,39315,-2,4
45.30575167,-62.31834167,1417780000,105,235,-2,229,62,2,39448,-2,3
44.908895,-62.35837833,1417610000,248,28,-2,21,253,3,52166,-2,1
45.299705,-62.34770333,1417790000,79,302,-2,288,63,2,40286,-2,3
45.33955333,-62.25958667,1417890000,102,270,-2,261,62,2,42200,-2,4
45.343255,-62.20040167,1417730000,170,9,-2,16,44,2,46666,-2,2
45.356665,-62.17109,1417740000,187,43,-2,33,59,1,46135,-2,2
45.31331667,-62.30115833,1417820000,115,-1,-2,2,59,2,42365,-2,3
45.31439333,-62.29753833,1417820000,156,8,-2,34,59,1,42307,-2,3
45.31108167,-62.307155,1417820000,158,12,-2,40,59,2,42472,-2,3
45.31405,-62.347105,1417720000,114,303,-2,308,41,2,47957,-2,2
45.18851167,-62.223945,1417680000,79,298,-2,330,41,3,46084,-2,2
45.29471833,-62.35739167,1417810000,35,334,-2,327,64,2,43428,-2,3
45.27279833,-62.306885,1417700000,137,318,-2,330,41,2,44379,-2,2
45.33389833,-62.26983167,1417900000,55,268,-2,312,62,2,41707,-2,4
45.33225833,-62.27237667,1417770000,111,246,-2,227,62,2,41356,-2,3
44.95299,-62.33876667,1417620000,326,83,-2,61,48,4,52071,-2,1
45.35026667,-62.24156167,1417880000,104,226,-2,240,62,1,41142,-2,4
45.29838167,-62.345015,1417790000,90,313,-2,279,63,2,39958,-2,3
45.22274667,-62.25771,1417690000,145,323,-2,329,41,3,44891,-2,2
45.30305167,-62.355065,1417800000,38,325,-2,326,64,2,41964,-2,3
45.338725,-62.20968,1417730000,176,24,-2,26,44,2,46845,-2,2
45.35991333,-62.22458,1417880000,74,226,-2,243,62,1,38566,-2,4
45.05505,-62.12170667,1417640000,359,52,-2,29,39,3,50484,-2,1
45.33543333,-62.26716,1417770000,111,238,-2,230,62,2,41521,-2,3
45.24866667,-62.28325167,1417690000,149,304,-2,339,41,3,43992,-2,2
45.16614833,-62.20238833,1417670000,112,321,-2,324,41,3,47099,-2,2
45.33692833,-62.21353,1417730000,190,28,-2,51,44,2,46903,-2,2
44.97356833,-62.30955,1417620000,320,90,-2,99,48,4,51873,-2,1
45.275945,-62.31037333,1417700000,123,330,-2,340,41,2,44634,-2,2
45.23824,-62.272675,1417690000,152,316,-2,339,41,3,44326,-2,2
45.24803333,-62.28189833,1417690000,170,299,-2,355,41,3,44025,-2,2
45.32607333,-62.24663667,1417730000,240,52,-2,54,44,2,47382,-2,2
45.13995167,-62.17562833,1417660000,155,311,-2,302,40,3,48032,-2,1
45.17201333,-62.20754333,1417670000,145,317,-2,334,41,3,46880,-2,2
45.328485,-62.27914167,1417770000,109,251,-2,247,62,2,41120,-2,3
45.39987167,-62.17548667,1417920000,187,162,-2,164,67,2,40715,-2,4
45.165005,-62.20085,1417670000,160,335,-2,354,41,3,47177,-2,2
